"Notes","Census Division","Census Division Code","Year","Year Code","Mother's Education","Mother's Education Code",Births
,"Division 5: South Atlantic","CENS-D5","2017","2017","High school graduate or GED completed","3",202771
,"Division 5: South Atlantic","CENS-D5","2017","2017","Some college credit, but not a degree","4",146747
,"Division 5: South Atlantic","CENS-D5","2017","2017","Associate degree (AA, AS)","5",62455
,"Division 5: South Atlantic","CENS-D5","2017","2017","Bachelor's degree (BA, AB, BS)","6",145911
,"Division 5: South Atlantic","CENS-D5","2017","2017","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",66801
,"Division 5: South Atlantic","CENS-D5","2017","2017","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",19417
,"Division 5: South Atlantic","CENS-D5","2017","2017","Unknown or Not Stated","Unk",5295
,"Division 5: South Atlantic","CENS-D5","2017","2017","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2017","2017","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2018","2018","8th grade or less","1",22613
,"Division 5: South Atlantic","CENS-D5","2018","2018","9th through 12th grade with no diploma","2",64314
,"Division 5: South Atlantic","CENS-D5","2018","2018","High school graduate or GED completed","3",201372
,"Division 5: South Atlantic","CENS-D5","2018","2018","Some college credit, but not a degree","4",141100
,"Division 5: South Atlantic","CENS-D5","2018","2018","Associate degree (AA, AS)","5",63230
,"Division 5: South Atlantic","CENS-D5","2018","2018","Bachelor's degree (BA, AB, BS)","6",146791
,"Division 5: South Atlantic","CENS-D5","2018","2018","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",67667
,"Division 5: South Atlantic","CENS-D5","2018","2018","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",19632
,"Division 5: South Atlantic","CENS-D5","2018","2018","Unknown or Not Stated","Unk",5622
,"Division 5: South Atlantic","CENS-D5","2018","2018","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2018","2018","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2019","2019","8th grade or less","1",22476
,"Division 5: South Atlantic","CENS-D5","2019","2019","9th through 12th grade with no diploma","2",61665
,"Division 5: South Atlantic","CENS-D5","2019","2019","High school graduate or GED completed","3",203429
,"Division 5: South Atlantic","CENS-D5","2019","2019","Some college credit, but not a degree","4",136091
,"Division 5: South Atlantic","CENS-D5","2019","2019","Associate degree (AA, AS)","5",63292
,"Division 5: South Atlantic","CENS-D5","2019","2019","Bachelor's degree (BA, AB, BS)","6",147311
,"Division 5: South Atlantic","CENS-D5","2019","2019","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",67793
,"Division 5: South Atlantic","CENS-D5","2019","2019","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",19878
,"Division 5: South Atlantic","CENS-D5","2019","2019","Unknown or Not Stated","Unk",5585
,"Division 5: South Atlantic","CENS-D5","2019","2019","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2019","2019","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2020","2020","8th grade or less","1",21976
,"Division 5: South Atlantic","CENS-D5","2020","2020","9th through 12th grade with no diploma","2",57659
,"Division 5: South Atlantic","CENS-D5","2020","2020","High school graduate or GED completed","3",198433
,"Division 5: South Atlantic","CENS-D5","2020","2020","Some college credit, but not a degree","4",128382
,"Division 5: South Atlantic","CENS-D5","2020","2020","Associate degree (AA, AS)","5",61718
,"Division 5: South Atlantic","CENS-D5","2020","2020","Bachelor's degree (BA, AB, BS)","6",145058
,"Division 5: South Atlantic","CENS-D5","2020","2020","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",67215
,"Division 5: South Atlantic","CENS-D5","2020","2020","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",19802
,"Division 5: South Atlantic","CENS-D5","2020","2020","Unknown or Not Stated","Unk",4227
,"Division 5: South Atlantic","CENS-D5","2020","2020","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2020","2020","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2021","2021","8th grade or less","1",21380
,"Division 5: South Atlantic","CENS-D5","2021","2021","9th through 12th grade with no diploma","2",54653
,"Division 5: South Atlantic","CENS-D5","2021","2021","High school graduate or GED completed","3",199414
,"Division 5: South Atlantic","CENS-D5","2021","2021","Some college credit, but not a degree","4",125920
,"Division 5: South Atlantic","CENS-D5","2021","2021","Associate degree (AA, AS)","5",64220
,"Division 5: South Atlantic","CENS-D5","2021","2021","Bachelor's degree (BA, AB, BS)","6",153405
,"Division 5: South Atlantic","CENS-D5","2021","2021","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",72921
,"Division 5: South Atlantic","CENS-D5","2021","2021","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",21393
,"Division 5: South Atlantic","CENS-D5","2021","2021","Unknown or Not Stated","Unk",5128
,"Division 5: South Atlantic","CENS-D5","2021","2021","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2021","2021","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2022","2022","8th grade or less","1",24685
,"Division 5: South Atlantic","CENS-D5","2022","2022","9th through 12th grade with no diploma","2",54463
,"Division 5: South Atlantic","CENS-D5","2022","2022","High school graduate or GED completed","3",203990
,"Division 5: South Atlantic","CENS-D5","2022","2022","Some college credit, but not a degree","4",123743
,"Division 5: South Atlantic","CENS-D5","2022","2022","Associate degree (AA, AS)","5",65585
,"Division 5: South Atlantic","CENS-D5","2022","2022","Bachelor's degree (BA, AB, BS)","6",156359
,"Division 5: South Atlantic","CENS-D5","2022","2022","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",74050
,"Division 5: South Atlantic","CENS-D5","2022","2022","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",22041
,"Division 5: South Atlantic","CENS-D5","2022","2022","Unknown or Not Stated","Unk",5261
,"Division 5: South Atlantic","CENS-D5","2022","2022","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2022","2022","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2023","2023","8th grade or less","1",24421
,"Division 5: South Atlantic","CENS-D5","2023","2023","9th through 12th grade with no diploma","2",53595
,"Division 5: South Atlantic","CENS-D5","2023","2023","High school graduate or GED completed","3",203864
,"Division 5: South Atlantic","CENS-D5","2023","2023","Some college credit, but not a degree","4",115429
,"Division 5: South Atlantic","CENS-D5","2023","2023","Associate degree (AA, AS)","5",62297
,"Division 5: South Atlantic","CENS-D5","2023","2023","Bachelor's degree (BA, AB, BS)","6",157693
,"Division 5: South Atlantic","CENS-D5","2023","2023","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",73026
,"Division 5: South Atlantic","CENS-D5","2023","2023","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",21719
,"Division 5: South Atlantic","CENS-D5","2023","2023","Unknown or Not Stated","Unk",5469
,"Division 5: South Atlantic","CENS-D5","2023","2023","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2023","2023","Not Reported","NR",0
,"Division 6: East South Central","CENS-D6","2007","2007","8th grade or less","1",6606
,"Division 6: East South Central","CENS-D6","2007","2007","9th through 12th grade with no diploma","2",25332
,"Division 6: East South Central","CENS-D6","2007","2007","High school graduate or GED completed","3",42074
,"Division 6: East South Central","CENS-D6","2007","2007","Some college credit, but not a degree","4",32047
,"Division 6: East South Central","CENS-D6","2007","2007","Associate degree (AA, AS)","5",8826
,"Division 6: East South Central","CENS-D6","2007","2007","Bachelor's degree (BA, AB, BS)","6",19987
,"Division 6: East South Central","CENS-D6","2007","2007","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",7672
,"Division 6: East South Central","CENS-D6","2007","2007","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2061
,"Division 6: East South Central","CENS-D6","2007","2007","Unknown or Not Stated","Unk",1474
,"Division 6: East South Central","CENS-D6","2007","2007","Excluded","Exc",111295
,"Division 6: East South Central","CENS-D6","2007","2007","Not Reported","NR",0
,"Division 6: East South Central","CENS-D6","2008","2008","8th grade or less","1",6213
,"Division 6: East South Central","CENS-D6","2008","2008","9th through 12th grade with no diploma","2",24300
,"Division 6: East South Central","CENS-D6","2008","2008","High school graduate or GED completed","3",41516
,"Division 6: East South Central","CENS-D6","2008","2008","Some college credit, but not a degree","4",31408
,"Division 6: East South Central","CENS-D6","2008","2008","Associate degree (AA, AS)","5",9019
,"Division 6: East South Central","CENS-D6","2008","2008","Bachelor's degree (BA, AB, BS)","6",20152
,"Division 6: East South Central","CENS-D6","2008","2008","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",7834
,"Division 6: East South Central","CENS-D6","2008","2008","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2070
,"Division 6: East South Central","CENS-D6","2008","2008","Unknown or Not Stated","Unk",1423
,"Division 6: East South Central","CENS-D6","2008","2008","Excluded","Exc",109493
,"Division 6: East South Central","CENS-D6","2008","2008","Not Reported","NR",0
,"Division 6: East South Central","CENS-D6","2009","2009","8th grade or less","1",5720
,"Division 6: East South Central","CENS-D6","2009","2009","9th through 12th grade with no diploma","2",22709
,"Division 6: East South Central","CENS-D6","2009","2009","High school graduate or GED completed","3",39411
,"Division 6: East South Central","CENS-D6","2009","2009","Some college credit, but not a degree","4",31321
,"Division 6: East South Central","CENS-D6","2009","2009","Associate degree (AA, AS)","5",8994
,"Division 6: East South Central","CENS-D6","2009","2009","Bachelor's degree (BA, AB, BS)","6",20023
,"Division 6: East South Central","CENS-D6","2009","2009","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",8114
,"Division 6: East South Central","CENS-D6","2009","2009","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2151
,"Division 6: East South Central","CENS-D6","2009","2009","Unknown or Not Stated","Unk",1319
,"Division 6: East South Central","CENS-D6","2009","2009","Excluded","Exc",105376
,"Division 6: East South Central","CENS-D6","2009","2009","Not Reported","NR",0
,"Division 6: East South Central","CENS-D6","2010","2010","8th grade or less","1",5377
,"Division 6: East South Central","CENS-D6","2010","2010","9th through 12th grade with no diploma","2",20707
,"Division 6: East South Central","CENS-D6","2010","2010","High school graduate or GED completed","3",37510
,"Division 6: East South Central","CENS-D6","2010","2010","Some college credit, but not a degree","4",30926
,"Division 6: East South Central","CENS-D6","2010","2010","Associate degree (AA, AS)","5",9181
,"Division 6: East South Central","CENS-D6","2010","2010","Bachelor's degree (BA, AB, BS)","6",19704
,"Division 6: East South Central","CENS-D6","2010","2010","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",8325
,"Division 6: East South Central","CENS-D6","2010","2010","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2285
,"Division 6: East South Central","CENS-D6","2010","2010","Unknown or Not Stated","Unk",1264
,"Division 6: East South Central","CENS-D6","2010","2010","Excluded","Exc",100086
,"Division 6: East South Central","CENS-D6","2010","2010","Not Reported","NR",0
,"Division 6: East South Central","CENS-D6","2011","2011","8th grade or less","1",5066
,"Division 6: East South Central","CENS-D6","2011","2011","9th through 12th grade with no diploma","2",18985
,"Division 6: East South Central","CENS-D6","2011","2011","High school graduate or GED completed","3",37144
,"Division 6: East South Central","CENS-D6","2011","2011","Some college credit, but not a degree","4",31756
,"Division 6: East South Central","CENS-D6","2011","2011","Associate degree (AA, AS)","5",9357
,"Division 6: East South Central","CENS-D6","2011","2011","Bachelor's degree (BA, AB, BS)","6",20336
,"Division 6: East South Central","CENS-D6","2011","2011","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",8740
,"Division 6: East South Central","CENS-D6","2011","2011","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2404
,"Division 6: East South Central","CENS-D6","2011","2011","Unknown or Not Stated","Unk",1170
,"Division 6: East South Central","CENS-D6","2011","2011","Excluded","Exc",99214
,"Division 6: East South Central","CENS-D6","2011","2011","Not Reported","NR",0
,"Division 6: East South Central","CENS-D6","2012","2012","8th grade or less","1",4883
,"Division 6: East South Central","CENS-D6","2012","2012","9th through 12th grade with no diploma","2",17783
,"Division 6: East South Central","CENS-D6","2012","2012","High school graduate or GED completed","3",37696
,"Division 6: East South Central","CENS-D6","2012","2012","Some college credit, but not a degree","4",32419
,"Division 6: East South Central","CENS-D6","2012","2012","Associate degree (AA, AS)","5",9735
,"Division 6: East South Central","CENS-D6","2012","2012","Bachelor's degree (BA, AB, BS)","6",20806
,"Division 6: East South Central","CENS-D6","2012","2012","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",9107
,"Division 6: East South Central","CENS-D6","2012","2012","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2513
,"Division 6: East South Central","CENS-D6","2012","2012","Unknown or Not Stated","Unk",1187
,"Division 6: East South Central","CENS-D6","2012","2012","Excluded","Exc",97117
,"Division 6: East South Central","CENS-D6","2012","2012","Not Reported","NR",0
,"Division 6: East South Central","CENS-D6","2013","2013","8th grade or less","1",5517
,"Division 6: East South Central","CENS-D6","2013","2013","9th through 12th grade with no diploma","2",21949
,"Division 6: East South Central","CENS-D6","2013","2013","High school graduate or GED completed","3",48883
,"Division 6: East South Central","CENS-D6","2013","2013","Some college credit, but not a degree","4",41770
,"Division 6: East South Central","CENS-D6","2013","2013","Associate degree (AA, AS)","5",14397
,"Division 6: East South Central","CENS-D6","2013","2013","Bachelor's degree (BA, AB, BS)","6",25857
,"Division 6: East South Central","CENS-D6","2013","2013","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",11525
,"Division 6: East South Central","CENS-D6","2013","2013","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3046
,"Division 6: East South Central","CENS-D6","2013","2013","Unknown or Not Stated","Unk",1368
,"Division 6: East South Central","CENS-D6","2013","2013","Excluded","Exc",58167
